,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,elapsed,altitude,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,ppm,oC,%
date,time,PM2.5,PM1.0,PM5.0,PM0.5,PM10,PM.3,CO2,temp,humidity,,time,hour,minute,second,total s,time (s),(ft),PM.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10,CO2,temp,humidity
2026-03-28, 13:42:26,012, 015, 015,010, 017,010,0815, 043,23,, 13:42:26,13,42,26,49346,,,10,10,15,12,15,17,815,43,23
2026-03-28, 13:42:31,012, 015, 015,009, 017,010,0815, 043,23,, 13:42:31,13,42,31,49351,,,10,9,15,12,15,17,815,43,23
2026-03-28, 13:42:35,012, 021, 015,009, 017,010,0815, 043,23,, 13:42:35,13,42,35,49355,,,10,9,21,12,15,17,815,43,23
2026-03-28, 13:42:40,013, 017, 016,011, 018,010,0815, 043,23,, 13:42:40,13,42,40,49360,,,10,11,17,13,16,18,815,43,23
2026-03-28, 13:42:44,012, 017, 013,010, 017,010,0814, 043,23,, 13:42:44,13,42,44,49364,,,10,10,17,12,13,17,814,43,23
2026-03-28, 13:42:49,013, 022, 014,011, 018,010,0812, 043,23,, 13:42:49,13,42,49,49369,,,10,11,22,13,14,18,812,43,23
2026-03-28, 13:42:53,013, 016, 014,010, 018,011,0810, 043,23,, 13:42:53,13,42,53,49373,,,11,10,16,13,14,18,810,43,23
2026-03-28, 13:42:58,012, 012, 013,009, 017,010,0807, 043,23,, 13:42:58,13,42,58,49378,,,10,9,12,12,13,17,807,43,23
2026-03-28, 13:43:02,011, 015, 013,008, 015,008,0801, 043,23,, 13:43:02,13,43,2,49382,,,8,8,15,11,13,15,801,43,23
2026-03-28, 13:43:07,012, 016, 013,009, 017,010,0798, 043,24,, 13:43:07,13,43,7,49387,,,10,9,16,12,13,17,798,43,24
2026-03-28, 13:43:11,013, 017, 016,010, 018,010,0795, 043,23,, 13:43:11,13,43,11,49391,,,10,10,17,13,16,18,795,43,23
2026-03-28, 13:43:16,013, 013, 014,011, 018,010,0794, 043,24,, 13:43:16,13,43,16,49396,,,10,11,13,13,14,18,794,43,24
2026-03-28, 13:43:20,012, 017, 013,009, 017,009,0795, 043,24,, 13:43:20,13,43,20,49400,,,9,9,17,12,13,17,795,43,24
2026-03-28, 13:43:25,012, 019, 015,009, 017,010,0793, 043,24,, 13:43:25,13,43,25,49405,,,10,9,19,12,15,17,793,43,24
2026-03-28, 13:43:29,013, 013, 014,011, 018,011,0793, 043,24,, 13:43:29,13,43,29,49409,,,11,11,13,13,14,18,793,43,24
2026-03-28, 13:43:34,012, 014, 013,009, 017,010,0794, 043,24,, 13:43:34,13,43,34,49414,,,10,9,14,12,13,17,794,43,24
2026-03-28, 13:43:38,013, 022, 016,011, 018,010,0795, 043,24,, 13:43:38,13,43,38,49418,,,10,11,22,13,16,18,795,43,24
2026-03-28, 13:43:43,013, 020, 014,011, 018,010,0792, 043,24,, 13:43:43,13,43,43,49423,,,10,11,20,13,14,18,792,43,24
2026-03-28, 13:43:47,011, 014, 012,008, 015,009,0787, 043,24,, 13:43:47,13,43,47,49427,,,9,8,14,11,12,15,787,43,24
2026-03-28, 13:43:52,013, 014, 014,011, 018,010,0782, 043,24,, 13:43:52,13,43,52,49432,,,10,11,14,13,14,18,782,43,24
2026-03-28, 13:43:56,012, 019, 013,010, 017,009,0775, 043,24,, 13:43:56,13,43,56,49436,,,9,10,19,12,13,17,775,43,24
2026-03-28, 13:44:01,012, 012, 015,010, 017,010,0770, 043,24,, 13:44:01,13,44,1,49441,,,10,10,12,12,15,17,770,43,24
2026-03-28, 13:44:05,013, 017, 016,010, 018,011,0765, 043,24,, 13:44:05,13,44,5,49445,,,11,10,17,13,16,18,765,43,24
2026-03-28, 13:44:10,012, 013, 015,009, 017,009,0761, 043,23,, 13:44:10,13,44,10,49450,,,9,9,13,12,15,17,761,43,23
2026-03-28, 13:44:14,012, 015, 015,009, 017,010,0760, 043,24,, 13:44:14,13,44,14,49454,,,10,9,15,12,15,17,760,43,24
2026-03-28, 13:44:19,013, 021, 014,010, 018,010,0762, 043,24,, 13:44:19,13,44,19,49459,,,10,10,21,13,14,18,762,43,24
2026-03-28, 13:44:23,012, 018, 015,010, 017,010,0765, 043,23,, 13:44:23,13,44,23,49463,,,10,10,18,12,15,17,765,43,23
2026-03-28, 13:44:28,011, 015, 013,009, 015,008,0770, 043,23,, 13:44:28,13,44,28,49468,,,8,9,15,11,13,15,770,43,23
2026-03-28, 13:44:32,013, 022, 016,011, 018,010,0777, 043,23,, 13:44:32,13,44,32,49472,,,10,11,22,13,16,18,777,43,23
2026-03-28, 13:44:37,013, 019, 014,011, 018,011,0782, 043,23,, 13:44:37,13,44,37,49477,,,11,11,19,13,14,18,782,43,23
2026-03-28, 13:44:41,013, 014, 014,011, 018,010,0784, 043,23,, 13:44:41,13,44,41,49481,,,10,11,14,13,14,18,784,43,23
2026-03-28, 13:44:46,012, 020, 013,010, 017,010,0787, 043,23,, 13:44:46,13,44,46,49486,,,10,10,20,12,13,17,787,43,23
2026-03-28, 13:44:50,012, 021, 015,010, 017,009,0788, 043,23,, 13:44:50,13,44,50,49490,,,9,10,21,12,15,17,788,43,23
2026-03-28, 13:44:55,012, 012, 013,009, 017,010,0790, 043,23,, 13:44:55,13,44,55,49495,,,10,9,12,12,13,17,790,43,23
2026-03-28, 13:44:59,013, 016, 014,011, 018,011,0793, 043,23,, 13:44:59,13,44,59,49499,,,11,11,16,13,14,18,793,43,23
2026-03-28, 13:45:04,013, 015, 014,010, 018,011,0794, 043,23,, 13:45:04,13,45,4,49504,,,11,10,15,13,14,18,794,43,23
2026-03-28, 13:45:08,012, 016, 015,010, 017,009,0794, 043,23,, 13:45:08,13,45,8,49508,,,9,10,16,12,15,17,794,43,23
2026-03-28, 13:45:13,012, 012, 015,010, 017,010,0798, 043,23,, 13:45:13,13,45,13,49513,,,10,10,12,12,15,17,798,43,23
2026-03-28, 13:45:17,012, 018, 015,009, 017,010,0801, 043,23,, 13:45:17,13,45,17,49517,,,10,9,18,12,15,17,801,43,23
2026-03-28, 13:45:22,011, 011, 013,009, 015,009,0800, 043,23,, 13:45:22,13,45,22,49522,,,9,9,11,11,13,15,800,43,23
2026-03-28, 13:45:26,013, 015, 014,010, 018,011,0790, 043,23,, 13:45:26,13,45,26,49526,,,11,10,15,13,14,18,790,43,23
2026-03-28, 13:45:31,012, 019, 013,010, 017,009,0784, 043,23,, 13:45:31,13,45,31,49531,,,9,10,19,12,13,17,784,43,23
2026-03-28, 13:45:35,012, 015, 013,010, 017,010,0781, 043,23,, 13:45:35,13,45,35,49535,,,10,10,15,12,13,17,781,43,23
2026-03-28, 13:45:40,013, 013, 016,010, 018,010,0780, 043,23,, 13:45:40,13,45,40,49540,,,10,10,13,13,16,18,780,43,23
2026-03-28, 13:45:44,013, 017, 016,010, 018,011,0780, 043,23,, 13:45:44,13,45,44,49544,,,11,10,17,13,16,18,780,43,23
2026-03-28, 13:45:49,012, 016, 015,010, 017,010,0778, 043,23,, 13:45:49,13,45,49,49549,,,10,10,16,12,15,17,778,43,23
2026-03-28, 13:45:53,012, 013, 015,010, 017,010,0779, 043,23,, 13:45:53,13,45,53,49553,,,10,10,13,12,15,17,779,43,23
2026-03-28, 13:45:58,013, 020, 014,011, 018,011,0778, 043,23,, 13:45:58,13,45,58,49558,,,11,11,20,13,14,18,778,43,23
2026-03-28, 13:46:03,013, 014, 016,010, 018,011,0778, 043,23,, 13:46:03,13,46,3,49563,,,11,10,14,13,16,18,778,43,23
2026-03-28, 13:46:07,012, 015, 013,009, 017,009,0776, 043,23,, 13:46:07,13,46,7,49567,,,9,9,15,12,13,17,776,43,23
2026-03-28, 13:46:11,012, 016, 015,009, 017,010,0777, 043,23,, 13:46:11,13,46,11,49571,,,10,9,16,12,15,17,777,43,23
2026-03-28, 13:46:16,013, 022, 016,010, 018,010,0778, 043,23,, 13:46:16,13,46,16,49576,,,10,10,22,13,16,18,778,43,23
2026-03-28, 13:46:21,013, 013, 016,010, 018,011,0776, 043,22,, 13:46:21,13,46,21,49581,,,11,10,13,13,16,18,776,43,22
2026-03-28, 13:46:25,011, 013, 012,008, 015,008,0771, 043,22,, 13:46:25,13,46,25,49585,,,8,8,13,11,12,15,771,43,22
2026-03-28, 13:46:29,012, 015, 015,009, 017,010,0768, 043,22,, 13:46:29,13,46,29,49589,,,10,9,15,12,15,17,768,43,22
2026-03-28, 13:46:34,011, 013, 012,008, 015,008,0763, 043,22,, 13:46:34,13,46,34,49594,,,8,8,13,11,12,15,763,43,22
2026-03-28, 13:46:38,012, 016, 013,009, 017,010,0758, 043,22,, 13:46:38,13,46,38,49598,,,10,9,16,12,13,17,758,43,22
2026-03-28, 13:46:43,011, 016, 013,009, 015,008,0756, 043,22,, 13:46:43,13,46,43,49603,,,8,9,16,11,13,15,756,43,22
2026-03-28, 13:46:47,012, 018, 015,010, 017,010,0756, 043,22,, 13:46:47,13,46,47,49607,,,10,10,18,12,15,17,756,43,22
2026-03-28, 13:46:52,013, 018, 014,010, 018,011,0755, 043,22,, 13:46:52,13,46,52,49612,,,11,10,18,13,14,18,755,43,22
2026-03-28, 13:46:56,011, 019, 012,008, 015,008,0754, 043,22,, 13:46:56,13,46,56,49616,,,8,8,19,11,12,15,754,43,22
2026-03-28, 13:47:01,013, 020, 016,011, 018,011,0753, 043,22,, 13:47:01,13,47,1,49621,,,11,11,20,13,16,18,753,43,22
2026-03-28, 13:47:05,012, 021, 013,009, 017,009,0751, 043,23,, 13:47:05,13,47,5,49625,,,9,9,21,12,13,17,751,43,23
2026-03-28, 13:47:10,012, 016, 015,010, 017,010,0751, 043,23,, 13:47:10,13,47,10,49630,,,10,10,16,12,15,17,751,43,23
2026-03-28, 13:47:14,013, 020, 016,011, 018,010,0750, 043,23,, 13:47:14,13,47,14,49634,,,10,11,20,13,16,18,750,43,23
2026-03-28, 13:47:19,013, 021, 016,011, 018,010,0751, 043,23,, 13:47:19,13,47,19,49639,,,10,11,21,13,16,18,751,43,23
2026-03-28, 13:47:23,012, 012, 015,010, 017,009,0751, 043,23,, 13:47:23,13,47,23,49643,,,9,10,12,12,15,17,751,43,23
2026-03-28, 13:47:28,012, 015, 013,010, 017,009,0752, 043,23,, 13:47:28,13,47,28,49648,,,9,10,15,12,13,17,752,43,23
2026-03-28, 13:47:32,013, 022, 014,010, 018,010,0752, 043,23,, 13:47:32,13,47,32,49652,,,10,10,22,13,14,18,752,43,23
2026-03-28, 13:47:37,012, 015, 013,010, 017,009,0752, 043,23,, 13:47:37,13,47,37,49657,,,9,10,15,12,13,17,752,43,23
2026-03-28, 13:47:42,011, 011, 013,009, 015,009,0751, 043,23,, 13:47:42,13,47,42,49662,,,9,9,11,11,13,15,751,43,23
2026-03-28, 13:47:46,012, 012, 015,010, 017,010,0749, 043,23,, 13:47:46,13,47,46,49666,,,10,10,12,12,15,17,749,43,23
2026-03-28, 13:47:51,012, 019, 013,009, 017,009,0743, 043,23,, 13:47:51,13,47,51,49671,,,9,9,19,12,13,17,743,43,23
2026-03-28, 13:47:55,013, 013, 016,011, 018,010,0738, 043,23,, 13:47:55,13,47,55,49675,,,10,11,13,13,16,18,738,43,23
2026-03-28, 13:48:00,012, 012, 015,010, 017,010,0734, 043,23,, 13:48:00,13,48,0,49680,,,10,10,12,12,15,17,734,43,23
2026-03-28, 13:48:04,013, 014, 016,011, 018,011,0732, 043,23,, 13:48:04,13,48,4,49684,,,11,11,14,13,16,18,732,43,23
2026-03-28, 13:48:09,013, 021, 014,011, 018,011,0728, 043,23,, 13:48:09,13,48,9,49689,,,11,11,21,13,14,18,728,43,23
2026-03-28, 13:48:13,012, 012, 013,010, 017,010,0726, 043,23,, 13:48:13,13,48,13,49693,,,10,10,12,12,13,17,726,43,23
2026-03-28, 13:48:18,013, 013, 014,010, 018,011,0725, 043,23,, 13:48:18,13,48,18,49698,,,11,10,13,13,14,18,725,43,23
2026-03-28, 13:48:22,012, 012, 013,010, 017,010,0725, 043,23,, 13:48:22,13,48,22,49702,,,10,10,12,12,13,17,725,43,23
2026-03-28, 13:48:27,012, 020, 013,010, 017,009,0723, 043,23,, 13:48:27,13,48,27,49707,,,9,10,20,12,13,17,723,43,23
2026-03-28, 13:48:31,013, 022, 014,011, 018,011,0722, 043,23,, 13:48:31,13,48,31,49711,,,11,11,22,13,14,18,722,43,23
2026-03-28, 13:48:36,012, 020, 015,010, 017,009,0722, 043,23,, 13:48:36,13,48,36,49716,,,9,10,20,12,15,17,722,43,23
2026-03-28, 13:48:40,011, 011, 012,009, 015,009,0725, 043,23,, 13:48:40,13,48,40,49720,,,9,9,11,11,12,15,725,43,23
2026-03-28, 13:48:45,012, 013, 015,009, 017,009,0724, 043,23,, 13:48:45,13,48,45,49725,,,9,9,13,12,15,17,724,43,23
2026-03-28, 13:48:49,012, 018, 013,009, 017,009,0723, 043,23,, 13:48:49,13,48,49,49729,,,9,9,18,12,13,17,723,43,23
2026-03-28, 13:48:54,013, 014, 014,010, 018,011,0719, 043,23,, 13:48:54,13,48,54,49734,,,11,10,14,13,14,18,719,43,23
2026-03-28, 13:48:58,013, 014, 016,011, 018,011,0719, 043,23,, 13:48:58,13,48,58,49738,,,11,11,14,13,16,18,719,43,23
2026-03-28, 13:49:03,011, 018, 012,008, 015,009,0718, 043,23,, 13:49:03,13,49,3,49743,,,9,8,18,11,12,15,718,43,23
2026-03-28, 13:49:07,013, 018, 016,010, 018,010,0719, 043,23,, 13:49:07,13,49,7,49747,,,10,10,18,13,16,18,719,43,23
2026-03-28, 13:49:12,012, 020, 013,009, 017,010,0721, 043,23,, 13:49:12,13,49,12,49752,,,10,9,20,12,13,17,721,43,23
2026-03-28, 13:49:16,011, 017, 012,009, 015,008,0722, 043,23,, 13:49:16,13,49,16,49756,,,8,9,17,11,12,15,722,43,23
2026-03-28, 13:49:21,012, 018, 013,010, 017,009,0726, 043,23,, 13:49:21,13,49,21,49761,,,9,10,18,12,13,17,726,43,23
2026-03-28, 13:49:25,012, 012, 013,010, 017,010,0729, 043,23,, 13:49:25,13,49,25,49765,,,10,10,12,12,13,17,729,43,23
2026-03-28, 13:49:30,013, 014, 014,011, 018,010,0732, 042,23,, 13:49:30,13,49,30,49770,,,10,11,14,13,14,18,732,42,23
2026-03-28, 13:49:34,013, 013, 016,010, 018,011,0733, 042,23,, 13:49:34,13,49,34,49774,,,11,10,13,13,16,18,733,42,23
2026-03-28, 13:49:39,011, 020, 012,009, 015,008,0737, 042,23,, 13:49:39,13,49,39,49779,,,8,9,20,11,12,15,737,42,23
2026-03-28, 13:49:43,012, 015, 015,009, 017,010,0739, 042,23,, 13:49:43,13,49,43,49783,,,10,9,15,12,15,17,739,42,23
2026-03-28, 13:49:48,012, 020, 015,009, 017,009,0737, 042,23,, 13:49:48,13,49,48,49788,,,9,9,20,12,15,17,737,42,23
2026-03-28, 13:49:52,013, 021, 016,010, 018,010,0733, 042,23,, 13:49:52,13,49,52,49792,,,10,10,21,13,16,18,733,42,23
2026-03-28, 13:49:57,012, 012, 013,009, 017,010,0719, 042,23,, 13:49:57,13,49,57,49797,,,10,9,12,12,13,17,719,42,23
2026-03-28, 13:50:01,012, 018, 013,009, 017,009,0708, 042,23,, 13:50:01,13,50,1,49801,,,9,9,18,12,13,17,708,42,23
2026-03-28, 13:50:06,012, 019, 013,009, 017,010,0704, 042,23,, 13:50:06,13,50,6,49806,,,10,9,19,12,13,17,704,42,23
2026-03-28, 13:50:10,012, 015, 013,009, 017,010,0702, 042,23,, 13:50:10,13,50,10,49810,,,10,9,15,12,13,17,702,42,23
2026-03-28, 13:50:15,012, 016, 015,009, 017,009,0703, 042,23,, 13:50:15,13,50,15,49815,,,9,9,16,12,15,17,703,42,23
2026-03-28, 13:50:19,012, 015, 013,009, 017,010,0704, 042,23,, 13:50:19,13,50,19,49819,,,10,9,15,12,13,17,704,42,23
2026-03-28, 13:50:24,012, 014, 015,009, 017,010,0706, 042,23,, 13:50:24,13,50,24,49824,,,10,9,14,12,15,17,706,42,23
2026-03-28, 13:50:28,011, 017, 012,008, 015,009,0710, 042,23,, 13:50:28,13,50,28,49828,,,9,8,17,11,12,15,710,42,23
2026-03-28, 13:50:33,012, 021, 013,009, 017,009,0713, 042,23,, 13:50:33,13,50,33,49833,,,9,9,21,12,13,17,713,42,23
2026-03-28, 13:50:37,013, 022, 016,011, 018,011,0715, 042,23,, 13:50:37,13,50,37,49837,,,11,11,22,13,16,18,715,42,23
2026-03-28, 13:50:42,011, 013, 013,008, 015,009,0717, 042,23,, 13:50:42,13,50,42,49842,,,9,8,13,11,13,15,717,42,23
2026-03-28, 13:50:46,012, 020, 013,009, 017,010,0716, 042,23,, 13:50:46,13,50,46,49846,,,10,9,20,12,13,17,716,42,23
2026-03-28, 13:50:51,013, 021, 014,010, 018,010,0716, 042,23,, 13:50:51,13,50,51,49851,,,10,10,21,13,14,18,716,42,23
2026-03-28, 13:50:55,013, 022, 016,010, 018,011,0715, 042,23,, 13:50:55,13,50,55,49855,,,11,10,22,13,16,18,715,42,23
2026-03-28, 13:51:00,011, 011, 012,009, 015,009,0717, 042,23,, 13:51:00,13,51,0,49860,,,9,9,11,11,12,15,717,42,23
2026-03-28, 13:51:04,011, 011, 013,009, 015,009,0719, 042,23,, 13:51:04,13,51,4,49864,,,9,9,11,11,13,15,719,42,23
2026-03-28, 13:51:09,012, 020, 015,010, 017,010,0722, 042,23,, 13:51:09,13,51,9,49869,,,10,10,20,12,15,17,722,42,23
2026-03-28, 13:51:13,013, 014, 016,010, 018,011,0725, 042,23,, 13:51:13,13,51,13,49873,,,11,10,14,13,16,18,725,42,23
2026-03-28, 13:51:18,012, 016, 013,010, 017,010,0722, 042,23,, 13:51:18,13,51,18,49878,,,10,10,16,12,13,17,722,42,23
2026-03-28, 13:51:22,012, 013, 015,009, 017,009,0721, 042,23,, 13:51:22,13,51,22,49882,,,9,9,13,12,15,17,721,42,23
2026-03-28, 13:51:27,013, 014, 016,011, 018,011,0722, 042,23,, 13:51:27,13,51,27,49887,,,11,11,14,13,16,18,722,42,23
2026-03-28, 13:51:31,012, 019, 015,009, 017,010,0722, 042,23,, 13:51:31,13,51,31,49891,,,10,9,19,12,15,17,722,42,23
2026-03-28, 13:51:36,012, 021, 015,010, 017,010,0723, 042,23,, 13:51:36,13,51,36,49896,,,10,10,21,12,15,17,723,42,23
2026-03-28, 13:51:40,012, 019, 013,009, 017,009,0725, 042,23,, 13:51:40,13,51,40,49900,,,9,9,19,12,13,17,725,42,23
2026-03-28, 13:51:45,013, 016, 016,011, 018,011,0728, 042,23,, 13:51:45,13,51,45,49905,,,11,11,16,13,16,18,728,42,23
2026-03-28, 13:51:49,013, 013, 016,011, 018,010,0729, 042,23,, 13:51:49,13,51,49,49909,,,10,11,13,13,16,18,729,42,23
2026-03-28, 13:51:54,011, 011, 013,009, 015,009,0730, 042,23,, 13:51:54,13,51,54,49914,,,9,9,11,11,13,15,730,42,23
2026-03-28, 13:51:58,011, 018, 012,008, 015,009,0728, 042,23,, 13:51:58,13,51,58,49918,,,9,8,18,11,12,15,728,42,23
2026-03-28, 13:52:03,011, 013, 012,008, 015,009,0728, 042,23,, 13:52:03,13,52,3,49923,,,9,8,13,11,12,15,728,42,23
2026-03-28, 13:52:07,012, 018, 015,010, 017,009,0727, 042,23,, 13:52:07,13,52,7,49927,,,9,10,18,12,15,17,727,42,23
2026-03-28, 13:52:12,012, 016, 013,009, 017,010,0727, 042,23,, 13:52:12,13,52,12,49932,,,10,9,16,12,13,17,727,42,23
2026-03-28, 13:52:16,012, 020, 013,009, 017,010,0726, 042,23,, 13:52:16,13,52,16,49936,,,10,9,20,12,13,17,726,42,23
2026-03-28, 13:52:21,012, 014, 015,009, 017,009,0725, 042,23,, 13:52:21,13,52,21,49941,,,9,9,14,12,15,17,725,42,23
2026-03-28, 13:52:25,012, 020, 013,009, 017,010,0722, 042,23,, 13:52:25,13,52,25,49945,,,10,9,20,12,13,17,722,42,23
2026-03-28, 13:52:30,011, 016, 013,008, 015,009,0723, 042,23,, 13:52:30,13,52,30,49950,,,9,8,16,11,13,15,723,42,23
2026-03-28, 13:52:34,012, 020, 015,009, 017,009,0721, 042,23,, 13:52:34,13,52,34,49954,,,9,9,20,12,15,17,721,42,23
2026-03-28, 13:52:39,012, 017, 015,009, 017,010,0721, 042,23,, 13:52:39,13,52,39,49959,,,10,9,17,12,15,17,721,42,23
2026-03-28, 13:52:43,011, 017, 013,009, 015,008,0722, 042,23,, 13:52:43,13,52,43,49963,,,8,9,17,11,13,15,722,42,23
2026-03-28, 13:52:48,012, 013, 013,010, 017,009,0724, 042,23,, 13:52:48,13,52,48,49968,,,9,10,13,12,13,17,724,42,23
2026-03-28, 13:52:52,011, 017, 013,008, 015,008,0726, 042,23,, 13:52:52,13,52,52,49972,,,8,8,17,11,13,15,726,42,23
2026-03-28, 13:52:57,011, 020, 012,008, 015,009,0727, 042,23,, 13:52:57,13,52,57,49977,,,9,8,20,11,12,15,727,42,23
2026-03-28, 13:53:01,012, 017, 015,010, 017,010,0726, 042,23,, 13:53:01,13,53,1,49981,,,10,10,17,12,15,17,726,42,23
2026-03-28, 13:53:06,012, 018, 013,009, 017,009,0725, 042,23,, 13:53:06,13,53,6,49986,,,9,9,18,12,13,17,725,42,23
2026-03-28, 13:53:10,012, 014, 015,010, 017,010,0725, 042,23,, 13:53:10,13,53,10,49990,,,10,10,14,12,15,17,725,42,23
2026-03-28, 13:53:15,012, 016, 015,010, 017,009,0725, 042,23,, 13:53:15,13,53,15,49995,,,9,10,16,12,15,17,725,42,23
2026-03-28, 13:53:19,013, 016, 014,011, 018,011,0726, 042,23,, 13:53:19,13,53,19,49999,,,11,11,16,13,14,18,726,42,23
2026-03-28, 13:53:24,012, 017, 013,010, 017,010,0725, 042,23,, 13:53:24,13,53,24,50004,,,10,10,17,12,13,17,725,42,23
2026-03-28, 13:53:28,011, 012, 013,009, 015,008,0726, 042,23,, 13:53:28,13,53,28,50008,,,8,9,12,11,13,15,726,42,23
2026-03-28, 13:53:33,011, 014, 013,008, 015,009,0726, 042,23,, 13:53:33,13,53,33,50013,,,9,8,14,11,13,15,726,42,23
2026-03-28, 13:53:37,012, 014, 013,009, 017,010,0725, 042,23,, 13:53:37,13,53,37,50017,,,10,9,14,12,13,17,725,42,23
2026-03-28, 13:53:42,011, 016, 012,009, 015,008,0726, 042,23,, 13:53:42,13,53,42,50022,,,8,9,16,11,12,15,726,42,23
2026-03-28, 13:53:47,012, 020, 013,010, 017,009,0723, 042,23,, 13:53:47,13,53,47,50027,,,9,10,20,12,13,17,723,42,23
2026-03-28, 13:53:51,012, 014, 015,009, 017,010,0721, 042,23,, 13:53:51,13,53,51,50031,,,10,9,14,12,15,17,721,42,23
2026-03-28, 13:53:55,012, 021, 013,009, 017,010,0718, 042,23,, 13:53:55,13,53,55,50035,,,10,9,21,12,13,17,718,42,23
2026-03-28, 13:54:00,012, 012, 013,010, 017,010,0717, 042,23,, 13:54:00,13,54,0,50040,,,10,10,12,12,13,17,717,42,23
2026-03-28, 13:54:05,012, 014, 015,010, 017,009,0717, 042,23,, 13:54:05,13,54,5,50045,,,9,10,14,12,15,17,717,42,23
2026-03-28, 13:54:09,011, 015, 012,009, 015,008,0719, 042,23,, 13:54:09,13,54,9,50049,,,8,9,15,11,12,15,719,42,23
2026-03-28, 13:54:13,013, 016, 014,010, 018,011,0721, 042,23,, 13:54:13,13,54,13,50053,,,11,10,16,13,14,18,721,42,23
2026-03-28, 13:54:18,011, 015, 012,008, 015,009,0725, 042,23,, 13:54:18,13,54,18,50058,,,9,8,15,11,12,15,725,42,23
2026-03-28, 13:54:23,012, 015, 015,010, 017,009,0724, 042,23,, 13:54:23,13,54,23,50063,,,9,10,15,12,15,17,724,42,23
2026-03-28, 13:54:27,012, 016, 013,009, 017,009,0716, 042,23,, 13:54:27,13,54,27,50067,,,9,9,16,12,13,17,716,42,23
2026-03-28, 13:54:32,013, 021, 014,010, 018,010,0709, 042,23,, 13:54:32,13,54,32,50072,,,10,10,21,13,14,18,709,42,23
2026-03-28, 13:54:36,013, 022, 014,011, 018,011,0704, 042,23,, 13:54:36,13,54,36,50076,,,11,11,22,13,14,18,704,42,23
2026-03-28, 13:54:41,013, 018, 014,010, 018,010,0697, 042,23,, 13:54:41,13,54,41,50081,,,10,10,18,13,14,18,697,42,23
2026-03-28, 13:54:45,011, 013, 013,008, 015,008,0693, 042,23,, 13:54:45,13,54,45,50085,,,8,8,13,11,13,15,693,42,23
2026-03-28, 13:54:50,011, 013, 013,009, 015,008,0691, 042,23,, 13:54:50,13,54,50,50090,,,8,9,13,11,13,15,691,42,23
2026-03-28, 13:54:54,012, 012, 015,009, 017,009,0689, 042,23,, 13:54:54,13,54,54,50094,,,9,9,12,12,15,17,689,42,23
2026-03-28, 13:54:59,011, 014, 012,008, 015,008,0691, 042,23,, 13:54:59,13,54,59,50099,,,8,8,14,11,12,15,691,42,23
2026-03-28, 13:55:03,012, 019, 013,009, 017,010,0692, 042,23,, 13:55:03,13,55,3,50103,,,10,9,19,12,13,17,692,42,23
2026-03-28, 13:55:08,012, 017, 013,009, 017,009,0692, 042,23,, 13:55:08,13,55,8,50108,,,9,9,17,12,13,17,692,42,23
2026-03-28, 13:55:12,012, 019, 013,010, 017,009,0694, 042,23,, 13:55:12,13,55,12,50112,,,9,10,19,12,13,17,694,42,23
2026-03-28, 13:55:17,013, 015, 016,010, 018,011,0698, 042,23,, 13:55:17,13,55,17,50117,,,11,10,15,13,16,18,698,42,23
2026-03-28, 13:55:21,013, 016, 014,011, 018,010,0702, 042,23,, 13:55:21,13,55,21,50121,,,10,11,16,13,14,18,702,42,23
2026-03-28, 13:55:26,013, 020, 014,010, 018,011,0706, 042,23,, 13:55:26,13,55,26,50126,,,11,10,20,13,14,18,706,42,23
2026-03-28, 13:55:30,012, 017, 013,009, 017,009,0708, 042,23,, 13:55:30,13,55,30,50130,,,9,9,17,12,13,17,708,42,23
